module,module_label,column,missing_rate,iqr,drop_missing_rate_gt_90pct,drop_low_iqr,retained,drop_reason
CCFA,Choriocapillaris Flow Area,GRID3mm_3mm_Choriocapillaris_Flow_Area_mm2_block1_5_mm2_1_mm2_v37,0.0,3.5672,False,False,True,
CCFA,Choriocapillaris Flow Area,GRID3mm_3mm_Choriocapillaris_Flow_Area_mm2_block1_5_mm2_2_mm2_v38,0.0,2.0211999999999994,False,False,True,
CCFA,Choriocapillaris Flow Area,GRID3mm_3mm_Choriocapillaris_Flow_Area_mm2_block1_5_mm2_3_mm2_v39,0.0,0.6547000000000001,False,False,True,
CCFA,Choriocapillaris Flow Area,GRID3mm_3mm_Choriocapillaris_Flow_Area_mm2_block1_5_mm2_4_mm2_v40,0.0,0.3769,False,False,True,
CCFA,Choriocapillaris Flow Area,GRID3mm_3mm_Choriocapillaris_Flow_Area_mm2_block1_5_mm2_5_mm2_v41,0.0,0.34109999999999996,False,False,True,
CCFA,Choriocapillaris Flow Area,GRID3mm_3mm_Choriocapillaris_Flow_Area_mm2_block1_5_mm2_6_mm2_v42,0.0,0.3333000000000004,False,False,True,
CCFA,Choriocapillaris Flow Area,GRID3mm_3mm_Choriocapillaris_Flow_Area_mm2_block1_5_mm2_7_mm2_v43,0.0,0.44670000000000076,False,False,True,
CCFA,Choriocapillaris Flow Area,GRID3mm_3mm_Choriocapillaris_Flow_Area_mm2_block1_5_mm2_8_mm2_v44,0.0,1.0464000000000002,False,False,True,
CCFA,Choriocapillaris Flow Area,GRID3mm_3mm_Choriocapillaris_Flow_Area_mm2_block1_5_mm2_9_mm2_v45,0.0,1.8474999999999997,False,False,True,
CCFA,Choriocapillaris Flow Area,GRID3mm_3mm_Choriocapillaris_Flow_Area_mm2_block1_6_mm2_1_mm2_v46,0.0,1.3762,False,False,True,
CCFA,Choriocapillaris Flow Area,GRID3mm_3mm_Choriocapillaris_Flow_Area_mm2_block1_6_mm2_2_mm2_v47,0.0,4.3651,False,False,True,
CCFA,Choriocapillaris Flow Area,GRID3mm_3mm_Choriocapillaris_Flow_Area_mm2_block1_6_mm2_3_mm2_v48,0.0,1.6201000000000008,False,False,True,
CCFA,Choriocapillaris Flow Area,GRID3mm_3mm_Choriocapillaris_Flow_Area_mm2_block1_6_mm2_4_mm2_v49,0.0,0.6848000000000001,False,False,True,
CCFA,Choriocapillaris Flow Area,GRID3mm_3mm_Choriocapillaris_Flow_Area_mm2_block1_6_mm2_5_mm2_v50,0.0,0.6066000000000003,False,False,True,
CCFA,Choriocapillaris Flow Area,GRID3mm_3mm_Choriocapillaris_Flow_Area_mm2_block1_6_mm2_6_mm2_v51,0.0,0.7437000000000005,False,False,True,
CCFA,Choriocapillaris Flow Area,GRID3mm_3mm_Choriocapillaris_Flow_Area_mm2_block1_6_mm2_7_mm2_v52,0.0,1.3800999999999997,False,False,True,
CCFA,Choriocapillaris Flow Area,GRID3mm_3mm_Choriocapillaris_Flow_Area_mm2_block1_6_mm2_8_mm2_v53,0.0,2.2256,False,False,True,
CCFA,Choriocapillaris Flow Area,GRID3mm_3mm_Choriocapillaris_Flow_Area_mm2_block1_6_mm2_9_mm2_v54,0.0,1.0484,False,False,True,
CCFA,Choriocapillaris Flow Area,GRID3mm_3mm_Choriocapillaris_Flow_Area_mm2_block1_7_mm2_1_mm2_v55,0.0,0.0012,False,False,True,
CCFA,Choriocapillaris Flow Area,GRID3mm_3mm_Choriocapillaris_Flow_Area_mm2_block1_7_mm2_2_mm2_v56,0.0,1.9846999999999997,False,False,True,
CCFA,Choriocapillaris Flow Area,GRID3mm_3mm_Choriocapillaris_Flow_Area_mm2_block1_7_mm2_3_mm2_v57,0.0,3.1462000000000003,False,False,True,
CCFA,Choriocapillaris Flow Area,GRID3mm_3mm_Choriocapillaris_Flow_Area_mm2_block1_7_mm2_4_mm2_v58,0.0,3.0227,False,False,True,
CCFA,Choriocapillaris Flow Area,GRID3mm_3mm_Choriocapillaris_Flow_Area_mm2_block1_7_mm2_5_mm2_v59,0.0,2.5390000000000006,False,False,True,
CCFA,Choriocapillaris Flow Area,GRID3mm_3mm_Choriocapillaris_Flow_Area_mm2_block1_7_mm2_6_mm2_v60,0.0,2.3361,False,False,True,
CCFA,Choriocapillaris Flow Area,GRID3mm_3mm_Choriocapillaris_Flow_Area_mm2_block1_7_mm2_7_mm2_v61,0.0,2.3788,False,False,True,
CCFA,Choriocapillaris Flow Area,GRID3mm_3mm_Choriocapillaris_Flow_Area_mm2_block1_7_mm2_8_mm2_v62,0.0,1.7249000000000003,False,False,True,
CCFA,Choriocapillaris Flow Area,GRID3mm_3mm_Choriocapillaris_Flow_Area_mm2_block1_7_mm2_9_mm2_v63,0.0,0.004,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_1_mm2_1_mm2_v01,0.0,0.0005,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_1_mm2_2_mm2_v02,0.0,1.4269,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_1_mm2_3_mm2_v03,0.0,2.3446000000000007,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_1_mm2_4_mm2_v04,0.0,1.5738999999999992,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_1_mm2_5_mm2_v05,0.0,1.453899999999999,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_1_mm2_6_mm2_v06,0.0,2.2478000000000007,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_1_mm2_7_mm2_v07,0.0,1.8988,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_1_mm2_8_mm2_v08,0.0,1.3015999999999999,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_1_mm2_9_mm2_v09,0.0,0.0017,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_2_mm2_1_mm2_v10,0.0,1.5731,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_2_mm2_2_mm2_v11,0.0,2.206899999999999,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_2_mm2_3_mm2_v12,0.0,0.7455999999999996,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_2_mm2_4_mm2_v13,0.0,0.3078000000000003,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_2_mm2_5_mm2_v14,0.0,0.18709999999999916,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_2_mm2_6_mm2_v15,0.0,0.4128999999999987,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_2_mm2_7_mm2_v16,0.0,1.3347000000000007,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_2_mm2_8_mm2_v17,0.0,2.1594,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_2_mm2_9_mm2_v18,0.0,1.1198,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_3_mm2_1_mm2_v19,0.0,3.2054000000000005,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_3_mm2_2_mm2_v20,0.0,0.8948999999999998,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_3_mm2_3_mm2_v21,0.0,0.22409999999999997,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_3_mm2_4_mm2_v22,0.0,0.062300000000000466,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_3_mm2_5_mm2_v23,0.0,0.0,False,True,False,IQR<=1e-08
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_3_mm2_6_mm2_v24,0.0,0.019099999999999895,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_3_mm2_7_mm2_v25,0.0,0.1521000000000008,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_3_mm2_8_mm2_v26,0.0,1.7454999999999998,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_3_mm2_9_mm2_v27,0.0,2.2804,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_4_mm2_1_mm2_v28,0.0,3.9132999999999996,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_4_mm2_2_mm2_v29,0.0,0.6645000000000003,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_4_mm2_3_mm2_v30,0.0,0.22199999999999953,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_4_mm2_4_mm2_v31,0.0,0.045399999999999,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_4_mm2_5_mm2_v32,0.0,0.0,False,True,False,IQR<=1e-08
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_4_mm2_6_mm2_v33,0.0,0.5449000000000002,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_4_mm2_7_mm2_v34,0.0,0.6313000000000004,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_4_mm2_8_mm2_v35,0.0,1.3396000000000008,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_4_mm2_9_mm2_v36,0.0,2.5627000000000004,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_5_mm2_1_mm2_v37,0.0,4.0107,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_5_mm2_2_mm2_v38,0.0,2.257199999999999,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_5_mm2_3_mm2_v39,0.0,0.6307000000000009,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_5_mm2_4_mm2_v40,0.0,0.1387999999999998,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_5_mm2_5_mm2_v41,0.0,0.0,False,True,False,IQR<=1e-08
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_5_mm2_6_mm2_v42,0.0,0.08549999999999969,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_5_mm2_7_mm2_v43,0.0,0.31760000000000055,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_5_mm2_8_mm2_v44,0.0,1.4838999999999993,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_5_mm2_9_mm2_v45,0.0,2.3715,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_6_mm2_1_mm2_v46,0.0,1.5557,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_6_mm2_2_mm2_v47,0.0,5.4131,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_6_mm2_3_mm2_v48,0.0,1.957300000000001,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_6_mm2_4_mm2_v49,0.0,0.8420999999999985,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_6_mm2_5_mm2_v50,0.0,0.6052999999999997,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_6_mm2_6_mm2_v51,0.0,0.7213999999999992,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_6_mm2_7_mm2_v52,0.0,1.894499999999999,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_6_mm2_8_mm2_v53,0.0,3.1925,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_6_mm2_9_mm2_v54,0.0,1.2966,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_7_mm2_1_mm2_v55,0.0,0.0022,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_7_mm2_2_mm2_v56,0.0,2.4547999999999996,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_7_mm2_3_mm2_v57,0.0,3.9751,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_7_mm2_4_mm2_v58,0.0,3.5599000000000007,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_7_mm2_5_mm2_v59,0.0,3.441299999999999,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_7_mm2_6_mm2_v60,0.0,3.095200000000001,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_7_mm2_7_mm2_v61,0.0,2.9802,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_7_mm2_8_mm2_v62,0.0,2.1976,False,False,True,
CFA,Choroid Flow Area,GRID3mm_3mm_Choroid_Flow_Area_mm2_block1_7_mm2_9_mm2_v63,0.0,0.0046,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_1_um_1_um_v01,0.0,166.6496,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_1_um_2_um_v02,0.0,95.84609999999998,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_1_um_3_um_v03,0.0,60.03550000000001,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_1_um_4_um_v04,0.0,57.193899999999985,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_1_um_5_um_v05,0.0,39.9589,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_1_um_6_um_v06,0.0,47.61609999999999,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_1_um_7_um_v07,0.0,46.00290000000001,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_1_um_8_um_v08,0.0072992700729927005,69.51740000000002,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_1_um_9_um_v09,0.0072992700729927005,160.841775,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_2_um_1_um_v10,0.0,106.06320000000002,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_2_um_2_um_v11,0.0,54.58579999999998,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_2_um_3_um_v12,0.0,55.34619999999998,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_2_um_4_um_v13,0.0,73.09130000000002,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_2_um_5_um_v14,0.0,79.8063,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_2_um_6_um_v15,0.0,79.6609,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_2_um_7_um_v16,0.0,82.8706,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_2_um_8_um_v17,0.0072992700729927005,87.10084999999998,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_2_um_9_um_v18,0.0072992700729927005,149.54277499999998,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_3_um_1_um_v19,0.0,48.78690000000002,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_3_um_2_um_v20,0.0,63.33109999999999,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_3_um_3_um_v21,0.0,62.36960000000005,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_3_um_4_um_v22,0.0,78.36260000000004,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_3_um_5_um_v23,0.0,80.41050000000001,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_3_um_6_um_v24,0.0,72.62370000000001,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_3_um_7_um_v25,0.0,85.5968,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_3_um_8_um_v26,0.0072992700729927005,104.59462500000001,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_3_um_9_um_v27,0.0072992700729927005,119.47052500000001,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_4_um_1_um_v28,0.0,65.4673,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_4_um_2_um_v29,0.0,62.13059999999999,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_4_um_3_um_v30,0.0,76.26069999999999,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_4_um_4_um_v31,0.0,84.3709,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_4_um_5_um_v32,0.0,89.1586,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_4_um_6_um_v33,0.0,52.7011,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_4_um_7_um_v34,0.0,57.0102,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_4_um_8_um_v35,0.0072992700729927005,91.0317,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_4_um_9_um_v36,0.0072992700729927005,92.29687499999997,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_5_um_1_um_v37,0.0,114.06490000000001,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_5_um_2_um_v38,0.0,77.5392,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_5_um_3_um_v39,0.0,83.1445,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_5_um_4_um_v40,0.0,88.67130000000003,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_5_um_5_um_v41,0.0,87.95079999999999,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_5_um_6_um_v42,0.0,52.903400000000005,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_5_um_7_um_v43,0.0,56.995599999999996,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_5_um_8_um_v44,0.0072992700729927005,72.7947,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_5_um_9_um_v45,0.0072992700729927005,106.35179999999997,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_6_um_1_um_v46,0.0,137.3905,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_6_um_2_um_v47,0.0,71.0076,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_6_um_3_um_v48,0.0,57.83439999999999,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_6_um_4_um_v49,0.0,67.33699999999999,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_6_um_5_um_v50,0.0,68.9152,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_6_um_6_um_v51,0.0,47.01389999999998,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_6_um_7_um_v52,0.0,44.50459999999998,False,False,True,
CT,Choroid Thickness,GRID3mm_3mm_Choroid_Thickness_block1_6_um_8_um_v53,0.0072992700729927005,67.02702500000001,False,False,True,
